X	Y	LS	lowCI	upCI	Xs	Ys	Len	Delay	P	PCC	Ppcc	SPCC	Pspcc	Dspcc	SCC	Pscc	SSCC	Psscc	Dsscc	Q	Qpcc	Qspcc	Qscc	Qsscc	Xi	Yi
k__Bacteria;p__OP11;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	0.764142	0.764142	0.764142	1	1	17	0	0	0.565568	0.014436	0.565568	0.014436	0	0.776857	0.000149	0.776857	0.000149	0	0	0.141786	0.141786	0.011187	0.011187	590	747
k__Bacteria;p__OP11;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__	0.712065	0.712065	0.712065	1	1	18	0	0	0.808512	0.000049	0.808512	0.000049	0	0.70994	0.000964	0.70994	0.000964	0	0	0.001902	0.001902	0.038044	0.038044	590	829
k__Bacteria;p__OP11;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__	0.751499	0.751499	0.751499	1	1	16	0	0	0.824865	0.000025	0.824865	0.000025	0	0.635316	0.004609	0.635316	0.004609	0	0	0.00113	0.00113	0.094557	0.094557	590	879
k__Bacteria;p__OP11;c__OP11-3;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__Coxiella	-0.68865	-0.68865	-0.68865	2	2	16	0	0	-0.266304	0.285448	-0.266304	0.285448	0	-0.680816	0.00187	-0.680816	0.00187	0	0	0.776734	0.776734	0.056863	0.056863	591	944
k__Bacteria;p__OP11;c__WCHB1-64;o__d153;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio	0.712192	0.712192	0.712192	1	1	17	0	0	0.712416	0.000908	0.712416	0.000908	0	0.696667	0.001316	0.696667	0.001316	0	0	0.018594	0.018594	0.046033	0.046033	593	817
k__Bacteria;p__OP3;c__BD4-9;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Pelobacteraceae;g__Pelobacter	0.678496	0.678496	0.678496	1	1	17	0	0	0.746305	0.000375	0.746305	0.000375	0	0.645385	0.003821	0.645385	0.003821	0	0	0.009383	0.009383	0.085084	0.085084	594	860
k__Bacteria;p__OP3;c__BD4-9;o__;f__;g__	k__Bacteria;p__WS3;c__PRR-12;o__PBS-III-9;f__;g__	0.750607	0.750607	0.750607	1	1	14	0	0	0.849481	0.000008	0.849481	0.000008	0	0.694573	0.00138	0.694573	0.00138	0	0	0.00046	0.00046	0.047369	0.047369	594	1058
k__Bacteria;p__OP3;c__BD4-9;o__;f__;g__	k__Bacteria;p__WWE1;c__[Cloacamonae];o__[Cloacamonales];f__SHA-116;g__	0.702943	0.702943	0.702943	1	1	15	0	0	0.738047	0.000471	0.738047	0.000471	0	0.563437	0.014893	0.563437	0.014893	0	0	0.011231	0.011231	0.173201	0.173201	594	1066
k__Bacteria;p__OP3;c__PBS-25;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;Other	0.748779	0.748779	0.748779	1	1	17	0	0	0.667387	0.002478	0.667387	0.002478	0	0.703513	0.001123	0.703513	0.001123	0	0	0.039485	0.039485	0.04173	0.04173	595	776
k__Bacteria;p__OP3;c__PBS-25;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Opitutales;f__Opitutaceae;Other	-0.682493	-0.682493	-0.682493	1	1	18	0	0	-0.286188	0.249605	-0.286188	0.249605	0	-0.650756	0.003448	-0.650756	0.003448	0	0	0.767782	0.767782	0.080825	0.080825	595	1019
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	0.738508	0.738508	0.738508	1	1	18	0	0	0.873061	0.000002	0.873061	0.000002	0	0.649096	0.00356	0.649096	0.00356	0	0	0.000162	0.000162	0.081978	0.081978	596	609
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__	0.774439	0.774439	0.774439	1	1	18	0	0	0.698971	0.001249	0.698971	0.001249	0	0.735098	0.00051	0.735098	0.00051	0	0	0.023664	0.023664	0.025319	0.025319	596	619
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__S-70;f__;g__	0.76904	0.76904	0.76904	1	1	18	0	0	0.844875	0.00001	0.844875	0.00001	0	0.748354	0.000354	0.748354	0.000354	0	0	0.000551	0.000551	0.019897	0.019897	596	621
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__A21b;f__UD5;g__	0.729788	0.729788	0.729788	1	1	18	0	0	0.765927	0.000211	0.765927	0.000211	0	0.676836	0.002036	0.676836	0.002036	0	0	0.006002	0.006002	0.059867	0.059867	596	750
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i;g__	0.770953	0.770953	0.770953	1	1	18	0	0	0.848723	0.000008	0.848723	0.000008	0	0.701402	0.00118	0.701402	0.00118	0	0	0.000474	0.000474	0.042994	0.042994	596	889
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__	0.768041	0.768041	0.768041	1	1	18	0	0	0.819353	0.000032	0.819353	0.000032	0	0.699742	0.001227	0.699742	0.001227	0	0	0.001354	0.001354	0.043921	0.043921	596	938
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	0.79479	0.79479	0.79479	1	1	18	0	0	0.664356	0.002636	0.664356	0.002636	0	0.808269	0.000049	0.808269	0.000049	0	0	0.04129	0.04129	0.005172	0.005172	596	972
k__Bacteria;p__OP3;c__koll11;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__Ellin515;g__	0.792719	0.792719	0.792719	1	1	18	0	0	0.442561	0.065894	0.442561	0.065894	0	0.76343	0.000227	0.76343	0.000227	0	0	0.396776	0.396776	0.014851	0.014851	596	1036
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__;g__	0.679549	0.679549	0.679549	3	3	16	0	0	0.499275	0.034905	0.499275	0.034905	0	0.714905	0.000855	0.714905	0.000855	0	0	0.262385	0.262385	0.035379	0.035379	598	646
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	0.749252	0.749252	0.749252	5	5	14	0	0	0.890043	0.000001	0.890043	0.000001	0	0.670579	0.002321	0.670579	0.002321	0	0	0.000068	0.000068	0.064763	0.064763	598	651
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__	k__Bacteria;p__TM6;c__SBRH58;o__;f__;g__	0.733587	0.733587	0.733587	2	2	15	0	0	0.604663	0.007854	0.604663	0.007854	0	0.668068	0.002444	0.668068	0.002444	0	0	0.091453	0.091453	0.066774	0.066774	598	1010
k__Bacteria;p__OP3;c__koll11;o__GIF10;f__kpj58rc;g__	Richness_Avg	0.702876	0.702876	0.702876	2	2	17	0	0	0.590575	0.009865	0.590575	0.009865	0	0.707621	0.001019	0.707621	0.001019	0	0	0.107847	0.107847	0.039342	0.039342	598	1070
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__CCM11a;f__;g__	0.648225	0.648225	0.648225	4	4	13	0	0	0.907436	0	0.907436	0	0	0.547817	0.018598	0.547817	0.018598	0	0	0.000023	0.000023	0.190898	0.190898	601	613
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	0.652724	0.652724	0.652724	4	4	13	0	0	0.841852	0.000012	0.841852	0.000012	0	0.542339	0.020057	0.542339	0.020057	0	0	0.000618	0.000618	0.192296	0.192296	601	618
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	0.65862	0.65862	0.65862	4	4	13	0	0	0.895948	0	0.895948	0	0	0.546401	0.018967	0.546401	0.018967	0	0	0.000047	0.000047	0.190898	0.190898	601	699
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	0.671132	0.671132	0.671132	4	4	12	0	0	0.812345	0.000042	0.812345	0.000042	0	0.546119	0.019041	0.546119	0.019041	0	0	0.001694	0.001694	0.190898	0.190898	601	747
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__	0.674158	0.674158	0.674158	4	4	12	0	0	0.901886	0	0.901886	0	0	0.546119	0.019041	0.546119	0.019041	0	0	0.000033	0.000033	0.190898	0.190898	601	790
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio	0.764022	0.764022	0.764022	3	3	15	0	0	0.975914	0	0.975914	0	0	0.62963	0.005109	0.62963	0.005109	0	0	0	0	0.100189	0.100189	601	915
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	0.666495	0.666495	0.666495	4	4	13	0	0	0.755314	0.00029	0.755314	0.00029	0	0.546401	0.018967	0.546401	0.018967	0	0	0.007677	0.007677	0.190898	0.190898	601	975
k__Bacteria;p__Planctomycetes;Other;Other;Other;Other	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__	0.657131	0.657131	0.657131	4	4	13	0	0	0.628116	0.005249	0.628116	0.005249	0	0.546119	0.019041	0.546119	0.019041	0	0	0.068191	0.068191	0.190898	0.190898	601	1038
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	0.85054	0.85054	0.85054	1	1	18	0	0	0.952969	0	0.952969	0	0	0.823532	0.000027	0.823532	0.000027	0	0	0	0	0.003364	0.003364	602	605
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	0.841597	0.841597	0.841597	1	1	18	0	0	0.979513	0	0.979513	0	0	0.874679	0.000002	0.874679	0.000002	0	0	0	0	0.0005	0.0005	602	609
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	0.906335	0.906335	0.906335	1	1	18	0	0	0.908943	0	0.908943	0	0	0.921764	0	0.921764	0	0	0	0.00002	0.00002	0.000028	0.000028	602	610
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__	0.828573	0.828573	0.828573	1	1	18	0	0	0.683739	0.001755	0.683739	0.001755	0	0.824935	0.000025	0.824935	0.000025	0	0	0.030586	0.030586	0.003216	0.003216	602	619
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__;g__	0.757783	0.757783	0.757783	1	1	18	0	0	0.848555	0.000009	0.848555	0.000009	0	0.77019	0.000185	0.77019	0.000185	0	0	0.000477	0.000477	0.012877	0.012877	602	620
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8;f__;g__	0.778463	0.778463	0.778463	1	1	18	0	0	0.236346	0.34506	0.236346	0.34506	0	0.839481	0.000013	0.839481	0.000013	0	0	0.776734	0.776734	0.001979	0.001979	602	625
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__;g__	0.810156	0.810156	0.810156	1	1	18	0	0	0.958607	0	0.958607	0	0	0.804045	0.000058	0.804045	0.000058	0	0	0	0	0.00577	0.00577	602	626
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	0.845467	0.845467	0.845467	1	1	18	0	0	0.852688	0.000007	0.852688	0.000007	0	0.839982	0.000013	0.839982	0.000013	0	0	0.000403	0.000403	0.001944	0.001944	602	699
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	0.836981	0.836981	0.836981	1	1	16	0	0	0.789512	0.000098	0.789512	0.000098	0	0.765871	0.000211	0.765871	0.000211	0	0	0.003294	0.003294	0.014129	0.014129	602	704
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium	0.834054	0.834054	0.834054	1	1	18	0	0	0.477078	0.04529	0.477078	0.04529	0	0.82832	0.000022	0.82832	0.000022	0	0	0.312068	0.312068	0.002873	0.002873	602	770
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Propionivibrio	0.761228	0.761228	0.761228	1	1	16	0	0	0.180869	0.472615	0.180869	0.472615	0	0.727889	0.000616	0.727889	0.000616	0	0	0.776734	0.776734	0.028542	0.028542	602	817
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__	0.725949	0.725949	0.725949	1	1	17	0	0	0.517458	0.027853	0.517458	0.027853	0	0.704972	0.001086	0.704972	0.001086	0	0	0.224761	0.224761	0.040877	0.040877	602	829
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae;g__	0.784882	0.784882	0.784882	1	1	18	0	0	0.549331	0.01821	0.549331	0.01821	0	0.838778	0.000014	0.838778	0.000014	0	0	0.167124	0.167124	0.002017	0.002017	602	832
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfobulbus	0.83786	0.83786	0.83786	1	1	16	0	0	0.752981	0.00031	0.752981	0.00031	0	0.814607	0.000039	0.814607	0.000039	0	0	0.008088	0.008088	0.004355	0.004355	602	843
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	0.838454	0.838454	0.838454	1	1	16	0	0	0.682776	0.001793	0.682776	0.001793	0	0.79814	0.000072	0.79814	0.000072	0	0	0.031078	0.031078	0.006698	0.006698	602	856
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__	0.712893	0.712893	0.712893	1	1	14	0	0	0.451767	0.059824	0.451767	0.059824	0	0.719691	0.000759	0.719691	0.000759	0	0	0.373577	0.373577	0.032691	0.032691	602	879
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__;g__	0.846191	0.846191	0.846191	1	1	16	0	0	0.852991	0.000007	0.852991	0.000007	0	0.781235	0.000129	0.781235	0.000129	0	0	0.000398	0.000398	0.010141	0.010141	602	886
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__NB1-j;f__NB1-i;g__	0.778565	0.778565	0.778565	1	1	18	0	0	0.914623	0	0.914623	0	0	0.802598	0.000061	0.802598	0.000061	0	0	0.000013	0.000013	0.005999	0.005999	602	889
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__[Entotheonellales];f__[Entotheonellaceae];g__	0.878674	0.878674	0.878674	1	1	18	0	0	0.844007	0.000011	0.844007	0.000011	0	0.914083	0	0.914083	0	0	0	0.00057	0.00057	0.000052	0.000052	602	902
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__HTCC2188;f__HTCC2089;g__	0.850513	0.850513	0.850513	1	1	18	0	0	0.84934	0.000008	0.84934	0.000008	0	0.87209	0.000002	0.87209	0.000002	0	0	0.000463	0.000463	0.000564	0.000564	602	938
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__	0.926555	0.926555	0.926555	1	1	18	0	0	0.761886	0.000238	0.761886	0.000238	0	0.922323	0	0.922323	0	0	0	0.006602	0.006602	0.000027	0.000027	602	975
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__Steroidobacter	0.851477	0.851477	0.851477	1	1	18	0	0	0.693663	0.001409	0.693663	0.001409	0	0.87371	0.000002	0.87371	0.000002	0	0	0.025873	0.025873	0.000524	0.000524	602	982
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Spirochaetes;c__[Leptospirae];o__[Leptospirales];f__Leptospiraceae;g__Turneriella	0.749195	0.749195	0.749195	1	1	17	0	0	0.895907	0	0.895907	0	0	0.718456	0.000783	0.718456	0.000783	0	0	0.000048	0.000048	0.033379	0.033379	602	1008
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__WCHB1-41;f__;g__	0.764108	0.764108	0.764108	1	1	18	0	0	0.593371	0.009436	0.593371	0.009436	0	0.743575	0.000405	0.743575	0.000405	0	0	0.104486	0.104486	0.021774	0.021774	602	1024
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Luteolibacter	0.881969	0.881969	0.881969	1	1	18	0	0	0.675891	0.002077	0.675891	0.002077	0	0.895449	0.000001	0.895449	0.000001	0	0	0.034664	0.034664	0.000173	0.000173	602	1027
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__OPB35;g__	0.823774	0.823774	0.823774	1	1	18	0	0	0.650471	0.003467	0.650471	0.003467	0	0.844725	0.00001	0.844725	0.00001	0	0	0.050371	0.050371	0.001657	0.001657	602	1038
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__OR-59	0.799022	0.799022	0.799022	1	1	18	0	0	0.718182	0.000788	0.718182	0.000788	0	0.821299	0.000029	0.821299	0.000029	0	0	0.016718	0.016718	0.003605	0.003605	602	1050
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__WS3;c__PRR-12;o__LD1-PA13;f__;g__	0.831717	0.831717	0.831717	1	1	18	0	0	0.653521	0.003268	0.653521	0.003268	0	0.824689	0.000025	0.824689	0.000025	0	0	0.048298	0.048298	0.00324	0.00324	602	1057
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__;g__	0.827722	0.827722	0.827722	1	1	18	0	0	0.740574	0.00044	0.740574	0.00044	0	0.87371	0.000002	0.87371	0.000002	0	0	0.010633	0.010633	0.000524	0.000524	602	1060
k__Bacteria;p__Planctomycetes;c__;o__;f__;g__	k__Bacteria;p__WS3;c__PRR-12;o__Sediment-1;f__PRR-10;g__	0.81736	0.81736	0.81736	1	1	18	0	0	0.645528	0.003811	0.645528	0.003811	0	0.856997	0.000006	0.856997	0.000006	0	0	0.053968	0.053968	0.001052	0.001052	602	1062
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__C6;o__d113;f__;g__	0.796551	0.796551	0.796551	1	1	18	0	0	0.749911	0.000339	0.749911	0.000339	0	0.784376	0.000116	0.784376	0.000116	0	0	0.00866	0.00866	0.009351	0.009351	603	606
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	0.731817	0.731817	0.731817	1	1	18	0	0	0.865092	0.000004	0.865092	0.000004	0	0.716247	0.000827	0.716247	0.000827	0	0	0.000235	0.000235	0.034578	0.034578	603	610
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	0.670661	0.670661	0.670661	1	1	18	0	0	0.926555	0	0.926555	0	0	0.634104	0.004712	0.634104	0.004712	0	0	0.000005	0.000005	0.095875	0.095875	603	706
k__Bacteria;p__Planctomycetes;c__BD7-11;o__;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax	0.719044	0.719044	0.719044	1	1	18	0	0	0.602174	0.008183	0.602174	0.008183	0	0.719786	0.000757	0.719786	0.000757	0	0	0.094274	0.094274	0.032639	0.032639	604	764
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__CL500-15;f__;g__	0.863049	0.863049	0.863049	1	1	18	0	0	0.976254	0	0.976254	0	0	0.860863	0.000005	0.860863	0.000005	0	0	0	0	0.000903	0.000903	605	609
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Planctomycetes;c__OM190;o__agg27;f__;g__	0.860737	0.860737	0.860737	1	1	18	0	0	0.958995	0	0.958995	0	0	0.857672	0.000005	0.857672	0.000005	0	0	0	0	0.001027	0.001027	605	610
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	0.69841	0.69841	0.69841	1	1	18	0	0	0.692855	0.001435	0.692855	0.001435	0	0.719264	0.000767	0.719264	0.000767	0	0	0.026248	0.026248	0.032921	0.032921	605	618
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__	0.736078	0.736078	0.736078	1	1	18	0	0	0.681663	0.001836	0.681663	0.001836	0	0.702606	0.001148	0.702606	0.001148	0	0	0.031625	0.031625	0.042335	0.042335	605	619
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Pla1;f__;g__	0.864121	0.864121	0.864121	1	1	18	0	0	0.90898	0	0.90898	0	0	0.880139	0.000001	0.880139	0.000001	0	0	0.00002	0.00002	0.000385	0.000385	605	620
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__mle1-8;f__;g__	0.772986	0.772986	0.772986	1	1	18	0	0	0.316649	0.200463	0.316649	0.200463	0	0.800002	0.000067	0.800002	0.000067	0	0	0.714417	0.714417	0.006404	0.006404	605	625
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Planctomycetes;c__Pla3;o__;f__;g__	0.872999	0.872999	0.872999	1	1	18	0	0	0.933358	0	0.933358	0	0	0.865912	0.000003	0.865912	0.000003	0	0	0.000003	0.000003	0.000731	0.000731	605	626
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Pedomicrobium	0.774009	0.774009	0.774009	1	1	17	0	0	0.846102	0.00001	0.846102	0.00001	0	0.762606	0.000233	0.762606	0.000233	0	0	0.000526	0.000526	0.015116	0.015116	605	676
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Hyphomonadaceae;g__	0.775437	0.775437	0.775437	1	1	18	0	0	0.81665	0.000035	0.81665	0.000035	0	0.745597	0.000383	0.745597	0.000383	0	0	0.001478	0.001478	0.020962	0.020962	605	699
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	0.767451	0.767451	0.767451	1	1	15	0	0	0.693817	0.001404	0.693817	0.001404	0	0.684924	0.001711	0.684924	0.001711	0	0	0.0258	0.0258	0.053884	0.053884	605	704
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	0.7619	0.7619	0.7619	1	1	18	0	0	0.815451	0.000037	0.815451	0.000037	0	0.74106	0.000434	0.74106	0.000434	0	0	0.001534	0.001534	0.022782	0.022782	605	747
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium	0.878813	0.878813	0.878813	1	1	18	0	0	0.636178	0.004536	0.636178	0.004536	0	0.844519	0.00001	0.844519	0.00001	0	0	0.061369	0.061369	0.001668	0.001668	605	770
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__MND1;f__;g__	0.697414	0.697414	0.697414	1	1	18	0	0	0.940479	0	0.940479	0	0	0.683976	0.001746	0.683976	0.001746	0	0	0.000001	0.000001	0.054583	0.054583	605	790
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	0.735141	0.735141	0.735141	1	1	18	0	0	0.353698	0.149891	0.353698	0.149891	0	0.776349	0.000152	0.776349	0.000152	0	0	0.6296	0.6296	0.011293	0.011293	605	808
k__Bacteria;p__Planctomycetes;c__C6;o__MVS-107;f__;g__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfobulbus	0.785933	0.785933	0.785933	1	1	14	0	0	0.667486	0.002473	0.667486	0.002473	0	0.750789	0.00033	0.750789	0.00033	0	0	0.039417	0.039417	0.019121	0.019121	605	843
